,Rating_num,Installs
5790,4.2,"100,000+"
5791,4.4,"50,000+"
5794,4.6,"1,000+"
5795,5.0,50+
5797,4.5,"5,000+"
5799,3.5,"5,000+"
5801,3.9,"10,000+"
5802,4.4,"1,000,000+"
5803,3.0,10+
5805,3.1,"50,000+"
5806,4.4,"50,000+"
5808,3.0,"10,000+"
5811,3.7,"1,000+"
5813,3.7,"100,000+"
5814,3.9,"10,000+"
5815,4.8,"1,000+"
5818,4.6,"500,000+"
5819,4.6,500+
5820,4.5,"1,000+"
5821,4.3,"1,000+"
5822,5.0,100+
5823,4.3,"500,000+"
5825,4.7,100+
5826,4.0,"5,000+"
5827,3.8,"5,000+"
5828,5.0,100+
5829,4.8,"5,000+"
5830,4.5,100+
5831,4.3,500+
5836,3.7,"500,000+"
5842,4.3,"10,000+"
5844,3.8,"10,000+"
5847,4.5,"1,000+"
5848,4.6,"10,000+"
5849,4.1,"100,000+"
5850,4.2,"10,000+"
5852,5.0,"1,000+"
5856,4.3,"100,000,000+"
5858,3.3,"10,000+"
5859,3.6,"1,000,000+"
5860,4.0,"10,000,000+"
5861,4.0,"5,000,000+"
5862,4.0,"10,000,000+"
5863,4.3,"10,000,000+"
5864,4.2,"10,000,000+"
5865,4.3,"10,000,000+"
5866,4.2,"10,000,000+"
5867,4.5,"5,000,000+"
5868,4.3,"5,000,000+"
5869,4.6,"10,000,000+"
5870,4.4,"100,000+"
5871,4.2,"10,000+"
5872,4.2,"1,000,000+"
5873,4.2,"1,000,000+"
5874,3.4,"100,000+"
5875,3.2,"500,000+"
5876,4.0,"5,000+"
5877,4.6,"10,000+"
5878,3.2,"10,000+"
5879,4.4,"10,000+"
5880,4.0,"10,000+"
5881,4.7,"1,000+"
5883,3.7,500+
5884,3.9,"100,000+"
5885,4.2,"10,000+"
5886,4.1,"1,000+"
5887,3.5,"10,000+"
5888,4.8,500+
5889,4.3,"10,000+"
5890,3.9,"50,000+"
5892,3.5,"10,000+"
5893,4.3,"10,000+"
5894,4.4,"1,000+"
5895,4.8,100+
5896,3.9,"1,000+"
5897,3.8,"10,000+"
5898,4.2,"10,000+"
5899,4.0,"1,000,000+"
5900,4.0,"100,000+"
5901,4.4,"1,000+"
5902,4.7,"5,000+"
5903,4.5,"10,000+"
5904,4.3,"100,000+"
5905,3.3,"5,000+"
5906,4.3,"10,000+"
5907,4.1,"10,000+"
5908,2.1,"50,000+"
5909,3.7,"1,000+"
5910,4.2,"1,000,000+"
5911,4.4,"1,000+"
5912,4.2,500+
5913,2.1,"5,000+"
5914,2.4,"1,000+"
5915,4.1,"5,000+"
5916,3.1,"500,000+"
5917,5.0,10-
5919,3.5,"10,000+"
5920,4.2,"10,000+"
5922,4.7,"10,000+"
5926,4.8,"10,000+"
5928,4.5,"100,000+"
5929,4.6,"10,000+"
5930,4.6,"10,000+"
5931,4.9,"10,000+"
5932,4.8,"50,000+"
5933,4.0,"1,000+"
5934,3.9,"100,000+"
5935,4.1,"10,000+"
5936,4.1,"50,000+"
5937,4.5,"50,000+"
5938,4.2,"50,000+"
5939,4.0,"10,000+"
5940,4.4,100+
5941,1.9,"1,000+"
5944,3.7,"5,000+"
5946,4.2,"1,000,000+"
5947,4.0,"100,000+"
5948,4.3,"10,000,000+"
5949,2.5,"100,000+"
5950,4.4,"100,000,000+"
5952,3.7,"5,000,000+"
5953,4.7,"100,000+"
5954,4.6,"10,000,000+"
5955,4.4,"5,000+"
5956,4.3,"500,000+"
5957,4.4,"1,000+"
5958,2.6,"100,000+"
5959,3.6,"1,000+"
5960,3.8,"1,000+"
5961,4.4,100+
5962,4.4,"1,000+"
5963,3.0,"5,000+"
5964,4.2,"5,000,000+"
5965,3.7,"50,000+"
5966,5.0,50+
5968,4.2,500+
5969,4.8,100+
5970,4.4,500+
5971,4.1,"1,000,000+"
5972,4.7,"1,000+"
5973,4.7,"50,000+"
5974,3.3,"5,000+"
5975,4.0,"10,000+"
5978,1.0,50+
5979,4.4,"10,000+"
5980,4.2,500+
5981,4.4,"1,000+"
5982,4.6,"100,000+"
5983,4.3,"1,000+"
5984,4.4,"1,000+"
5986,3.7,"1,000+"
5987,2.9,500+
5988,4.0,100+
5989,4.4,"1,000+"
5990,3.3,"1,000+"
5993,4.2,500+
5994,4.5,"100,000+"
5995,2.3,500+
5996,5.0,100+
5997,3.6,"1,000+"
5999,3.9,"5,000,000+"
6000,4.4,"1,000,000+"
6001,4.2,"10,000+"
6002,4.8,"5,000+"
6003,4.3,"1,000,000+"
6004,4.2,"500,000+"
6005,4.4,"500,000+"
6006,4.3,"10,000+"
6007,4.0,"10,000+"
6008,1.4,"5,000+"
6009,3.3,"500,000+"
6010,4.3,"50,000+"
6012,4.6,"1,000+"
6013,4.7,"5,000+"
6014,4.2,"10,000+"
6015,3.9,"100,000+"
6016,3.4,"1,000+"
6017,4.3,"10,000+"
6018,4.8,"1,000+"
6019,4.8,"1,000+"
6020,4.5,"10,000+"
6021,3.3,500+
6022,4.2,500+
6023,4.9,100+
6024,4.2,"1,000+"
6025,4.6,"100,000+"
6026,4.1,"50,000+"
6027,4.6,"5,000+"
6028,4.0,"50,000+"
6029,4.2,"10,000+"
6030,5.0,500+
6031,4.1,"10,000+"
6032,3.7,"500,000+"
6033,4.1,"100,000+"
6034,3.8,"5,000+"
6035,4.7,100+
6036,3.5,"100,000+"
6037,4.0,"100,000+"
6038,4.2,"5,000+"
6039,3.3,"500,000+"
6040,3.7,"10,000+"
6041,3.4,"1,000,000+"
6042,3.7,"100,000+"
6043,5.0,500+
6044,4.4,"5,000+"
6045,5.0,100+
6046,4.8,10+
6047,4.4,500+
6048,4.9,100+
6049,4.0,"100,000+"
6050,4.4,"100,000+"
6051,4.5,"10,000,000+"
6052,4.9,"500,000+"
6053,4.4,"100,000+"
6054,4.4,"100,000,000+"
6055,5.0,100+
6056,4.8,"1,000+"
6057,4.6,"50,000+"
6058,4.3,"100,000+"
6059,3.8,"10,000,000+"
6060,4.3,"100,000+"
6061,4.3,"1,000+"
6062,4.1,"10,000+"
6063,4.5,"5,000,000+"
6064,4.2,"100,000+"
6065,3.8,"1,000,000+"
6066,4.3,"1,000+"
6067,4.4,"50,000,000+"
6068,4.2,"50,000,000+"
6069,4.2,"100,000+"
6070,3.8,"50,000,000+"
6071,4.2,"5,000,000+"
6072,4.0,"5,000+"
6073,4.2,"5,000+"
6074,4.3,"100,000+"
6075,4.3,"10,000,000+"
6076,4.4,"10,000+"
6077,4.7,"50,000,000+"
6078,4.1,"100,000+"
6079,4.5,"10,000,000+"
6080,4.2,"10,000,000+"
6081,4.3,"1,000,000+"
6082,4.4,"5,000,000+"
6083,4.5,"1,000,000+"
6084,4.3,"10,000,000+"
6086,4.2,"10,000,000+"
6087,4.0,"10,000,000+"
6088,3.4,"1,000+"
6089,4.4,"10,000+"
6090,3.8,"10,000+"
6091,3.0,"10,000+"
6092,4.1,"50,000+"
6093,4.4,"1,000,000+"
6094,4.1,"50,000+"
6095,4.1,"100,000+"
6096,4.1,"5,000,000+"
6097,4.5,"10,000,000+"
6098,4.1,"10,000+"
6099,2.2,"1,000+"
6100,3.9,"100,000+"
6101,4.0,"50,000+"
6102,4.3,"1,000+"
6103,3.9,"5,000,000+"
6104,4.0,"100,000+"
6105,4.2,"1,000,000+"
6106,4.2,"500,000+"
6107,3.6,"1,000+"
6108,4.3,"1,000+"
6111,4.4,"100,000+"
6112,2.6,"5,000+"
6113,4.1,"1,000,000+"
6115,3.5,"5,000+"
6116,4.2,"10,000+"
6119,3.7,50+
6120,4.5,"50,000+"
6121,2.4,"50,000+"
6123,2.9,"100,000+"
6124,4.2,"1,000,000+"
6125,4.2,"100,000+"
6126,4.0,"1,000+"
6127,2.6,"10,000+"
6128,4.4,"1,000+"
6129,4.8,500+
6130,4.7,"1,000+"
6131,4.4,"10,000+"
6132,4.6,500+
6133,2.7,"100,000+"
6134,3.8,"1,000+"
6135,1.7,100+
6136,4.6,"1,000+"
6137,3.3,"10,000+"
6140,4.6,"5,000+"
6141,2.3,"10,000+"
6142,4.5,"10,000,000+"
6144,4.8,"1,000+"
6146,5.0,"1,000+"
6148,4.1,"5,000+"
6155,4.9,100+
6156,3.0,"1,000+"
6159,4.8,"1,000+"
6160,4.5,"100,000+"
6161,3.4,"50,000+"
6166,4.0,"1,000,000+"
6167,3.7,"1,000,000+"
6168,2.2,500+
6169,4.8,"1,000+"
6171,5.0,100+
6175,4.5,"1,000+"
6177,4.3,"1,000,000+"
6178,3.8,"5,000,000+"
6180,4.5,"100,000+"
6181,4.5,"50,000+"
6183,4.8,10+
6184,4.5,"10,000,000+"
6185,4.4,"100,000+"
6187,3.9,"5,000,000+"
6188,4.3,"1,000+"
6189,4.3,"10,000+"
6191,4.0,"500,000+"
6193,4.1,"1,000,000+"
6194,4.6,"1,000,000+"
6195,3.7,"5,000,000+"
6196,3.4,"100,000+"
6197,4.5,"10,000+"
6198,4.4,"10,000+"
6200,4.4,"100,000+"
6201,2.4,100+
6202,4.1,"100,000+"
6203,4.6,"100,000,000+"
6204,4.6,"100,000+"
6205,4.3,"50,000+"
6206,4.3,"10,000,000+"
6207,4.7,"50,000+"
6209,4.2,"100,000+"
6210,4.3,"1,000,000+"
6211,4.3,"500,000+"
6212,3.9,"10,000,000+"
6213,4.7,"1,000,000+"
6214,4.2,"5,000,000+"
6215,4.1,"10,000+"
6216,4.6,"100,000+"
6217,4.7,"100,000+"
6218,4.3,500+
6219,4.5,"100,000+"
6220,4.6,"1,000,000+"
6221,2.9,"10,000+"
6222,4.0,"1,000+"
6223,3.0,"1,000+"
6224,3.9,"10,000+"
6226,4.8,500+
6227,3.9,"1,000+"
6228,4.0,"100,000+"
6232,5.0,10+
6236,4.0,"100,000+"
6238,5.0,10+
6241,4.5,"1,000+"
6242,4.8,"1,000+"
6244,4.6,"5,000+"
6245,4.2,"10,000+"
6247,3.4,"1,000+"
6248,2.6,"50,000+"
6249,2.4,"50,000+"
6251,4.5,"1,000,000+"
6252,4.6,"50,000+"
6253,3.3,"1,000+"
6254,4.1,"10,000+"
6255,4.6,500+
6256,3.9,"5,000+"
6262,4.0,"100,000+"
6263,3.4,"500,000+"
6264,4.5,"100,000+"
6265,4.0,"10,000+"
6266,5.0,"1,000+"
6267,3.6,"5,000+"
6268,3.5,"10,000+"
6269,4.6,"100,000,000+"
6270,4.9,"1,000+"
6271,3.7,"10,000+"
6272,5.0,100+
6273,4.0,"10,000+"
6274,3.9,"10,000+"
6275,5.0,100+
6276,4.0,"10,000+"
6279,4.9,"1,000+"
6280,4.4,"10,000+"
6281,3.6,"10,000,000+"
6282,4.7,"5,000+"
6283,4.3,"5,000+"
6284,3.9,"1,000,000+"
6285,4.5,"1,000,000+"
6286,4.2,"10,000,000+"
6287,4.6,50+
6288,4.1,"10,000,000+"
6289,4.3,"10,000,000+"
6290,4.6,"10,000,000+"
6293,4.2,"50,000,000+"
6294,4.6,"10,000,000+"
6295,4.5,"10,000,000+"
6296,4.4,"10,000,000+"
6297,4.2,"50,000,000+"
6298,4.5,"5,000,000+"
6299,4.0,"5,000,000+"
6300,4.2,"10,000,000+"
6301,4.7,"1,000,000+"
6302,4.1,"10,000,000+"
6303,4.4,"10,000,000+"
6304,4.3,"5,000,000+"
6305,4.6,"5,000,000+"
6306,4.2,"100,000+"
6307,4.0,"500,000+"
6308,2.3,"10,000+"
6309,4.5,"10,000+"
6310,3.6,"50,000+"
6311,4.4,500+
6312,3.9,"10,000+"
6313,3.9,100+
6314,4.8,500+
6315,4.2,"1,000+"
6316,3.7,"5,000+"
6317,4.0,"50,000+"
6319,1.0,"1,000+"
6321,4.4,"10,000+"
6322,4.2,"500,000+"
6323,4.7,"10,000+"
6324,3.6,"5,000,000+"
6326,4.1,"50,000+"
6327,3.3,"10,000,000+"
6330,5.0,100+
6331,4.3,"1,000,000+"
6332,4.7,500+
6338,4.0,"10,000,000+"
6340,4.4,"10,000,000+"
6341,4.6,100+
6342,5.0,10+
6343,4.3,"1,000,000+"
6344,4.3,"1,000,000+"
6346,3.8,100+
6347,4.1,"100,000+"
6348,4.6,"10,000+"
6349,4.0,"100,000+"
6350,4.7,"100,000+"
6351,3.6,"100,000+"
6352,4.5,"500,000+"
6353,4.0,"100,000+"
6354,4.1,"100,000+"
6355,4.0,"5,000,000+"
6356,3.8,"5,000,000+"
6358,4.5,"100,000+"
6359,2.8,"5,000+"
6361,4.2,"10,000+"
6362,4.8,"5,000+"
6363,5.0,50+
6364,5.0,100+
6368,4.3,"100,000+"
6369,4.3,"1,000+"
6370,4.5,"10,000+"
6371,4.5,500+
6372,5.0,100+
6373,3.8,"100,000,000+"
6374,4.4,"100,000+"
6375,5.0,"1,000+"
6376,4.7,"1,000+"
6378,4.7,"10,000+"
6379,2.2,"1,000+"
6380,4.6,"10,000+"
6381,4.6,"1,000+"
6382,4.7,"1,000+"
6383,4.6,"10,000+"
6384,4.4,"5,000+"
6385,3.8,"10,000+"
6386,3.6,"50,000+"
6387,4.9,"10,000+"
6388,4.8,"10,000+"
6390,4.4,"10,000+"
6391,5.0,100+
6392,4.8,"5,000+"
6395,4.6,"10,000+"
6396,5.0,"1,000+"
6397,4.6,"10,000+"
6398,5.0,50+
6400,4.0,"500,000+"
6401,4.3,"10,000+"
6402,4.5,"10,000+"
6403,4.0,"100,000+"
6404,3.2,"10,000+"
6405,4.6,"10,000+"
6406,4.2,"100,000+"
6407,4.8,"1,000,000+"
6408,3.0,"1,000,000+"
6409,4.3,"5,000+"
6410,3.9,"10,000+"
6411,3.2,"100,000+"
6412,3.9,"100,000+"
6413,4.8,10+
6414,3.5,"100,000+"
6415,4.4,"50,000+"
6416,4.1,"10,000+"
6417,4.2,"100,000+"
6418,4.7,"100,000+"
6419,4.0,"1,000+"
6420,4.4,"10,000+"
6421,4.2,"1,000+"
6422,5.0,100+
6423,3.5,"10,000+"
6424,3.8,"500,000+"
6426,4.5,"50,000+"
6427,4.1,"5,000+"
6429,4.3,100+
6431,4.3,"10,000+"
6432,4.4,500+
6438,4.0,"10,000+"
6439,4.3,"1,000+"
6440,4.0,"10,000+"
6441,4.9,"1,000+"
6442,4.7,100+
6446,4.3,500+
6447,4.2,"10,000+"
6448,4.1,"100,000+"
6449,4.3,"100,000,000+"
6450,4.7,"1,000,000+"
6451,3.2,"50,000+"
6452,3.9,"1,000,000+"
6453,4.2,"50,000+"
6454,4.1,"100,000+"
6455,4.9,100+
6457,3.7,"1,000+"
6458,3.5,"10,000+"
6459,4.9,500+
6461,3.3,"10,000+"
6462,4.9,"10,000+"
6463,3.4,"50,000+"
6465,4.5,"100,000+"
6466,4.3,"1,000+"
6467,5.0,"1,000+"
6468,3.5,100+
6471,4.4,"10,000+"
6472,3.7,"100,000+"
6474,4.8,500+
6476,4.3,"100,000+"
6477,4.9,"1,000+"
6484,5.0,100+
6485,4.3,"1,000,000+"
6486,4.3,"1,000,000+"
6489,4.4,"10,000+"
6490,1.0,100+
6491,4.5,"1,000+"
6493,4.0,10+
6494,5.0,10+
6495,4.9,500+
6496,4.7,"1,000+"
6497,4.5,"10,000,000+"
6498,3.9,"500,000+"
6500,3.2,"100,000+"
6501,3.5,"500,000+"
6503,3.7,"100,000+"
6504,3.0,"100,000+"
6505,4.2,"10,000+"
6506,4.0,100+
6507,4.1,"10,000+"
6509,4.7,"500,000+"
6510,4.0,"5,000+"
6511,3.1,"10,000+"
6512,4.4,"1,000+"
6513,3.2,100+
6514,3.9,"10,000+"
6515,4.2,"10,000+"
6516,4.7,"5,000+"
6517,4.0,"1,000+"
6520,4.0,"5,000+"
6521,3.7,"50,000+"
6522,4.1,"10,000+"
6523,4.4,"5,000+"
6524,4.0,"5,000+"
6525,3.9,"10,000+"
6526,3.6,"1,000+"
6529,4.6,"1,000+"
6531,4.4,"5,000+"
6532,1.9,"50,000+"
6533,4.3,"1,000+"
6534,4.5,"5,000+"
6535,4.1,"10,000+"
6536,3.8,"1,000+"
6537,4.1,"10,000+"
6538,4.6,"1,000+"
6539,3.7,"10,000+"
6540,3.9,"10,000+"
6541,4.4,"5,000+"
6543,4.5,"1,000+"
6546,4.3,"100,000,000+"
6547,4.4,"100,000+"
6548,3.5,"1,000,000+"
6549,4.3,"1,000+"
6550,4.5,"10,000+"
6551,4.5,"50,000,000+"
6552,4.4,"50,000,000+"
6553,4.2,"1,000+"
6554,4.3,"100,000,000+"
6556,3.6,"10,000+"
6557,4.0,500+
6558,3.8,"100,000+"
6561,4.4,"5,000,000+"
6562,3.8,"10,000,000+"
6563,3.9,"10,000+"
6564,4.1,"1,000,000+"
6565,4.3,"1,000+"
6566,3.5,"1,000,000+"
6568,4.3,"1,000,000+"
6570,4.7,"1,000+"
6571,4.5,"10,000,000+"
6572,3.8,"5,000,000+"
6573,4.5,"10,000,000+"
6574,4.2,"10,000+"
6575,4.3,"5,000,000+"
6576,4.1,"5,000+"
6577,4.6,"10,000,000+"
6578,4.6,"50,000,000+"
6579,4.5,"50,000,000+"
6580,4.5,"1,000,000+"
6581,3.0,"10,000+"
6582,2.6,"10,000+"
6583,3.4,"10,000+"
6584,4.4,"10,000+"
6585,4.2,"5,000,000+"
6586,4.0,"1,000,000+"
6587,4.7,"500,000+"
6588,3.4,"1,000+"
6589,3.7,"1,000+"
6590,3.7,"1,000,000+"
6591,4.5,"100,000+"
6592,3.9,"10,000,000+"
6593,5.0,"1,000+"
6594,4.3,"10,000+"
6595,4.2,"1,000+"
6597,4.0,"10,000+"
6599,4.5,"10,000+"
6600,4.0,"10,000+"
6601,4.4,"1,000+"
6602,1.8,500+
6603,4.3,"1,000+"
6604,5.0,100+
6605,5.0,50+
6607,3.2,"1,000+"
6608,4.2,"500,000+"
6609,4.6,"5,000+"
6610,3.8,"1,000+"
6611,3.9,"1,000+"
6612,4.2,"1,000+"
6614,4.0,"1,000+"
6615,3.8,"100,000+"
6616,4.1,"50,000+"
6617,3.9,"1,000+"
6618,4.4,"1,000+"
6619,2.1,"1,000+"
6620,1.8,"1,000+"
6621,4.2,"10,000+"
6622,2.0,50+
6625,3.4,"500,000+"
6626,4.3,"10,000+"
6627,3.6,"1,000,000+"
6628,3.7,"1,000,000+"
6629,4.7,"5,000+"
6630,4.5,"1,000,000+"
6631,4.6,100+
6632,3.6,"5,000+"
6635,4.4,"1,000,000+"
6636,4.6,"1,000+"
6640,2.3,"1,000+"
6643,3.8,"5,000,000+"
6645,3.0,100+
6646,5.0,50+
6647,4.5,"10,000+"
6648,4.4,"5,000+"
6649,4.5,"50,000+"
6650,4.8,"5,000+"
6651,4.3,"100,000+"
6652,3.8,"100,000+"
6654,4.3,"10,000,000+"
6655,3.7,"1,000+"
6656,4.5,"500,000+"
6658,4.3,"1,000,000+"
6660,4.4,"10,000+"
6661,3.4,"10,000,000+"
6662,4.5,"1,000,000+"
6663,1.6,"50,000+"
6666,4.5,"5,000,000+"
6673,4.4,"5,000,000+"
6674,3.8,"100,000+"
6675,4.3,"1,000,000+"
6676,4.3,"1,000,000+"
6677,3.0,"100,000+"
6678,4.0,"50,000+"
6679,4.2,"10,000,000+"
6680,4.8,"100,000+"
6681,4.0,"5,000+"
6682,4.5,"5,000+"
6684,4.7,"10,000+"
6685,1.9,"1,000+"
6686,4.9,500+
6687,4.4,"5,000+"
6688,4.7,"100,000+"
6690,4.9,"10,000+"
6691,4.8,"100,000+"
6694,4.5,"10,000+"
6697,4.6,"100,000+"
6698,4.5,100+
6700,5.0,10-
6702,3.9,"50,000+"
6705,4.3,"10,000+"
6707,4.8,"10,000,000+"
6708,4.3,"100,000+"
6709,4.6,"10,000+"
6712,4.1,"100,000+"
6713,4.5,"5,000,000+"
6714,4.3,"1,000,000+"
6715,3.8,"1,000,000+"
6716,2.4,"10,000+"
6717,4.3,"10,000,000+"
6718,2.8,"10,000+"
6719,4.5,"10,000,000+"
6720,4.6,"100,000+"
6721,4.1,"1,000,000+"
6722,4.2,"50,000+"
6723,4.6,"1,000+"
6724,4.3,"1,000,000+"
6725,4.6,"500,000+"
6726,5.0,50+
6727,5.0,50+
6728,3.9,"1,000+"
6729,4.2,"50,000+"
6730,3.9,"5,000+"
6731,4.2,100+
6735,3.5,"10,000+"
6737,4.0,100+
6739,3.7,"5,000+"
6740,3.8,"1,000+"
6741,4.3,"50,000+"
6744,4.5,50+
6745,4.6,"100,000+"
6747,4.5,"10,000+"
6748,4.3,"50,000+"
6749,4.4,"10,000+"
6752,4.6,"100,000+"
6754,3.9,"100,000+"
6756,3.9,"1,000,000+"
6757,3.1,"100,000+"
6758,3.9,"10,000+"
6759,4.4,"10,000+"
6760,4.4,"1,000+"
6761,4.4,"1,000,000+"
6762,4.6,"1,000+"
6763,3.9,"5,000,000+"
6764,4.6,"100,000+"
6765,2.5,"1,000,000+"
6766,4.6,"1,000+"
6767,2.8,"500,000+"
6768,4.0,"5,000+"
6769,3.4,"10,000+"
6770,3.8,"10,000+"
6771,4.5,"10,000+"
6772,4.8,"5,000+"
6773,3.3,"500,000+"
6774,3.9,"50,000+"
6775,3.5,"10,000+"
6776,4.5,"10,000,000+"
6777,4.0,"1,000,000+"
6779,3.6,"100,000+"
6781,4.7,500+
6782,3.9,"5,000,000+"
6783,5.0,500+
6784,4.6,500+
6785,3.9,"1,000,000+"
6786,4.9,"1,000+"
6787,3.6,"1,000,000+"
6788,3.7,"500,000+"
6789,3.9,"1,000+"
6790,2.7,"10,000+"
6791,3.8,"10,000+"
6792,2.8,"100,000+"
6793,3.5,500+
6794,4.1,"10,000+"
6796,4.7,"10,000+"
6797,4.3,"5,000+"
6798,4.5,"1,000,000+"
6799,4.1,"50,000+"
6802,4.8,500+
6806,3.4,"50,000+"
6807,5.0,100+
6810,4.3,"5,000+"
6811,4.4,"1,000,000+"
6812,1.8,"1,000+"
6813,4.2,"10,000+"
6814,3.3,"10,000+"
6816,5.0,10+
6820,4.8,"1,000+"
6822,4.5,"10,000+"
6823,5.0,"1,000+"
6824,4.5,"1,000,000+"
6825,4.7,500+
6827,4.6,"1,000+"
6830,4.5,"1,000+"
6833,3.5,100+
6836,3.5,"1,000+"
6837,2.9,500+
6840,5.0,500+
6845,4.3,"50,000,000+"
6847,4.8,"10,000+"
6848,4.7,"1,000+"
6849,4.3,"100,000,000+"
6850,4.1,100+
6851,5.0,100+
6852,5.0,100+
6856,4.0,"1,000,000+"
6858,4.3,"1,000+"
6860,4.1,"100,000+"
6861,5.0,100+
6863,5.0,500+
6867,4.0,100+
6870,3.5,10+
6874,4.1,"500,000+"
6877,4.6,"100,000+"
6881,4.1,"10,000,000+"
6882,4.2,"5,000,000+"
6883,4.2,"100,000+"
6884,2.2,"10,000+"
6885,4.3,"5,000,000+"
6886,4.7,"100,000+"
6887,3.8,"50,000+"
6889,4.1,"1,000+"
6891,3.1,"1,000,000+"
6892,4.2,"1,000,000+"
6894,3.0,"100,000+"
6895,4.8,"1,000+"
6896,3.7,"5,000+"
6897,3.1,"1,000+"
6898,4.6,"10,000+"
6899,2.9,"50,000+"
6900,4.2,"100,000+"
6901,4.7,"10,000+"
6902,4.5,"1,000+"
6903,2.8,"5,000+"
6905,4.4,"100,000+"
6906,4.4,"10,000+"
6907,4.1,"100,000+"
6908,4.6,"1,000+"
6909,3.0,"5,000+"
6910,4.1,"5,000+"
6911,4.2,"1,000,000+"
6913,4.4,100+
6914,3.9,"1,000,000+"
6919,4.3,"1,000,000+"
6920,4.5,50+
6921,4.5,10+
6922,3.6,"10,000+"
6923,2.0,"1,000+"
6924,4.0,"10,000+"
6925,4.5,"100,000+"
6926,4.0,"1,000+"
6927,4.3,"50,000+"
6929,4.5,"1,000+"
6930,4.8,"5,000+"
6931,4.5,"10,000+"
6934,4.2,"1,000+"
6935,4.5,"1,000,000+"
6936,4.6,"500,000+"
6939,3.9,"50,000+"
6942,4.3,"5,000+"
6943,3.9,"10,000+"
6944,4.3,"1,000,000+"
6945,3.7,"10,000+"
6946,4.7,100+
6947,4.3,"5,000+"
6948,1.7,100+
6949,4.5,"10,000+"
6951,4.7,100+
6953,5.0,50+
6957,4.6,"5,000+"
6958,2.9,"5,000+"
6960,4.8,"1,000+"
6961,2.3,"1,000+"
6963,3.8,"10,000+"
6964,4.2,500+
6966,4.4,"100,000+"
6968,4.0,"5,000,000+"
6969,4.1,"1,000,000+"
6970,3.4,500+
6971,4.3,"10,000,000+"
6972,4.0,"5,000,000+"
6973,4.2,"1,000,000+"
6974,4.1,"1,000+"
6975,4.7,"10,000+"
6976,4.2,"1,000,000+"
6977,3.9,"10,000,000+"
6978,3.8,"10,000,000+"
6979,4.1,"5,000+"
6980,4.2,"1,000,000+"
6981,3.8,"10,000+"
6982,4.7,"500,000+"
6983,3.7,"500,000+"
6984,4.3,"500,000+"
6985,4.0,"1,000+"
6986,4.2,"1,000,000+"
6987,4.6,"500,000+"
6988,4.7,"50,000+"
6989,4.7,"5,000,000+"
6990,4.3,"1,000,000+"
6991,4.2,"500,000+"
6992,3.5,"500,000+"
6993,4.7,"10,000,000+"
6994,4.7,"1,000,000+"
6995,4.5,"100,000+"
6996,4.5,"100,000+"
6997,4.7,"1,000,000+"
6998,4.6,"1,000,000+"
6999,4.6,"10,000,000+"
7000,4.9,"1,000,000+"
7001,4.2,"1,000,000+"
7002,4.3,"100,000+"
7003,4.4,"50,000,000+"
7004,4.4,"5,000,000+"
7005,4.5,"1,000,000+"
7006,4.3,"100,000+"
7007,4.4,"500,000+"
7008,4.4,"100,000+"
7009,3.0,"100,000+"
7010,4.8,"500,000+"
7011,4.7,"1,000,000+"
7012,4.6,"1,000,000+"
7013,4.0,"100,000+"
7014,3.7,"100,000+"
7015,3.5,"500,000+"
7016,2.7,"500,000+"
7017,4.7,"5,000,000+"
7018,4.1,"50,000+"
7019,4.5,"500,000+"
7020,4.6,"100,000+"
7021,4.5,"5,000,000+"
7022,4.4,"100,000+"
7023,4.3,"1,000,000+"
7024,4.4,"100,000+"
7025,4.5,"100,000+"
7026,4.6,"1,000,000+"
7027,4.7,"500,000+"
7028,4.6,"100,000+"
7029,3.1,"100,000+"
7030,3.9,"1,000,000+"
7031,4.7,"1,000,000+"
7032,4.6,"1,000,000+"
7033,4.7,"1,000,000+"
7035,5.0,100+
7036,4.4,"100,000+"
7037,4.8,"1,000+"
7039,4.1,100+
7041,4.3,"10,000+"
7042,4.4,"1,000+"
7043,4.7,"1,000+"
7044,4.0,10+
7045,3.4,"50,000+"
7046,4.6,50+
7048,2.8,"1,000+"
7050,3.1,"100,000+"
7052,3.9,"10,000+"
7054,4.2,"5,000+"
7055,4.5,"1,000,000+"
7057,4.1,"1,000+"
7059,4.2,"1,000+"
7062,3.3,"50,000+"
7063,4.4,500+
7065,4.4,"10,000+"
7066,4.6,100+
7067,4.4,"500,000+"
7068,4.5,100+
7069,4.1,"1,000+"
7070,2.2,"1,000+"
7071,4.2,"5,000+"
7072,4.8,"1,000+"
7075,3.2,"10,000+"
7076,4.3,"10,000+"
7077,4.0,"10,000,000+"
7078,4.6,"1,000+"
7079,4.4,"100,000+"
7080,4.5,"5,000,000+"
7082,3.4,"10,000+"
7085,3.3,"100,000+"
7086,4.2,"1,000,000+"
7088,2.4,500+
7089,3.2,"1,000+"
7090,3.1,"10,000+"
7091,3.8,"10,000+"
7093,4.8,"5,000+"
7094,3.7,"1,000+"
7095,4.2,"1,000,000+"
7096,3.7,"100,000+"
7097,3.0,100+
7098,3.9,"5,000+"
7099,4.0,"10,000+"
7100,5.0,100+
7102,4.0,"1,000,000+"
7103,2.7,"10,000+"
7104,3.1,"100,000+"
7105,4.1,"100,000+"
7106,4.5,"50,000,000+"
7107,4.0,100+
7108,3.8,"1,000,000+"
7109,3.8,"1,000+"
7110,4.3,"1,000+"
7111,3.5,"100,000+"
7112,4.5,"10,000+"
